date,open,high,low,close,adj_close,volume,ets,number_date,symb,secteur
2020-03-05,0.76,0.76,0.7,0.7,0.7,285700,Bombardier,21,BDRBF,technologie
2020-03-04,0.8,0.8,0.75,0.76,0.76,406000,Bombardier,21,BDRBF,technologie
2020-03-03,0.85,0.85,0.75,0.76,0.76,295600,Bombardier,21,BDRBF,technologie
2020-03-02,0.78,0.81,0.73,0.8,0.8,608800,Bombardier,21,BDRBF,technologie
2020-02-28,0.8,0.81,0.71,0.72,0.72,949100,Bombardier,21,BDRBF,technologie
2020-02-27,0.9,0.9,0.8,0.85,0.85,639100,Bombardier,21,BDRBF,technologie
2020-02-26,0.92,0.92,0.89,0.9,0.9,320600,Bombardier,21,BDRBF,technologie
2020-02-25,0.89,0.98,0.89,0.9,0.9,418800,Bombardier,21,BDRBF,technologie
2020-02-24,0.95,0.95,0.86,0.92,0.92,1053400,Bombardier,21,BDRBF,technologie
2020-02-21,1.05,1.07,0.94,0.95,0.95,655300,Bombardier,21,BDRBF,technologie
2020-02-20,1.08,1.11,1.05,1.05,1.05,271000,Bombardier,21,BDRBF,technologie
2020-02-19,1.12,1.18,1.09,1.1,1.1,264000,Bombardier,21,BDRBF,technologie
2020-02-18,1.4,1.4,1.07,1.12,1.12,1204000,Bombardier,21,BDRBF,technologie
2020-03-17,11085.1,11390.15,10310,10469.75,10145.79,22858,Bosch,19,BOSCHLTD.NS,technologie
2020-03-16,11279.8,11440,11005.2,11069.6,10727.08,24474,Bosch,19,BOSCHLTD.NS,technologie
2020-03-13,10601,11871.15,9700,11508.15,11152.06,37443,Bosch,19,BOSCHLTD.NS,technologie
2020-03-12,12199,12485.05,11220.05,11309.5,10959.56,56598,Bosch,19,BOSCHLTD.NS,technologie
2020-03-11,12199.95,12518.65,12011.7,12408.35,12024.4,29903,Bosch,19,BOSCHLTD.NS,technologie
2020-03-09,12750.05,12809.6,12103,12201.65,11824.1,28079,Bosch,19,BOSCHLTD.NS,technologie
2020-03-06,12750,13068.9,12352,12979.4,12577.79,27391,Bosch,19,BOSCHLTD.NS,technologie
2020-03-05,13401.05,13609.25,13050,13126.25,12720.09,21125,Bosch,19,BOSCHLTD.NS,technologie
2020-03-04,13237.5,13690,12912.35,13470.9,13054.08,39121,Bosch,19,BOSCHLTD.NS,technologie
2020-03-03,12620,13292.35,12620,13155.6,12748.53,37746,Bosch,19,BOSCHLTD.NS,technologie
2020-03-02,12370.6,12797.95,12309.7,12448.9,12063.7,34896,Bosch,19,BOSCHLTD.NS,technologie
2020-02-28,12774,12863.1,12010,12128.45,11753.17,35280,Bosch,19,BOSCHLTD.NS,technologie
2020-02-27,13280,13289,12818,13169.1,12761.62,23014,Bosch,19,BOSCHLTD.NS,technologie
2020-02-26,13750,13834.75,13222.05,13290.65,12879.4,14261,Bosch,19,BOSCHLTD.NS,technologie
2020-02-25,14100,14100,13770.05,13796.85,13369.94,8883,Bosch,19,BOSCHLTD.NS,technologie
2020-02-24,14434.6,14540.5,14001,14059.45,13624.42,11390,Bosch,19,BOSCHLTD.NS,technologie
2020-02-20,14512.05,14649.8,14431.2,14552.95,14102.65,13302,Bosch,19,BOSCHLTD.NS,technologie
2020-02-19,14680,14777.65,14400,14621.75,14169.32,10379,Bosch,19,BOSCHLTD.NS,technologie
2020-02-18,14870.6,14899,14435,14552.9,14102.6,20019,Bosch,19,BOSCHLTD.NS,technologie
2020-03-17,4.77,6.81,4.73,4.96,4.89,540300,Byd,21,BYDDF,technologie
2020-03-16,4.93,5.02,4.7,4.89,4.82,345400,Byd,21,BYDDF,technologie
2020-03-13,5.24,5.52,5.17,5.42,5.34,185300,Byd,21,BYDDF,technologie
2020-03-12,5.22,5.44,4.9,5,4.93,509500,Byd,21,BYDDF,technologie
2020-03-11,5.73,5.76,5.43,5.58,5.5,327200,Byd,21,BYDDF,technologie
2020-03-10,5.5,5.96,5.44,5.76,5.68,184000,Byd,21,BYDDF,technologie
2020-03-09,5.63,5.7,5.53,5.55,5.47,215100,Byd,21,BYDDF,technologie
2020-03-06,6.15,6.15,5.91,6.02,5.93,235400,Byd,21,BYDDF,technologie
2020-03-05,6.25,6.28,6.21,6.21,6.12,269200,Byd,21,BYDDF,technologie
2020-03-04,6.38,6.41,6.25,6.34,6.25,32800,Byd,21,BYDDF,technologie
2020-03-03,6.48,6.48,6.26,6.41,6.32,184300,Byd,21,BYDDF,technologie
2020-03-02,6.24,6.25,6.14,6.25,6.16,232500,Byd,21,BYDDF,technologie
2020-02-28,5.92,6.25,5.81,6.11,6.02,303600,Byd,21,BYDDF,technologie
2020-02-27,6.48,6.48,6.21,6.32,6.23,453600,Byd,21,BYDDF,technologie
2020-02-26,6.5,6.69,6.41,6.63,6.54,172400,Byd,21,BYDDF,technologie
2020-02-25,7,7,6.35,6.44,6.35,378000,Byd,21,BYDDF,technologie
2020-02-24,6.31,6.31,5.88,6.14,6.05,653500,Byd,21,BYDDF,technologie
2020-02-21,6.75,6.93,6.71,6.72,6.62,327500,Byd,21,BYDDF,technologie
2020-02-20,6.76,6.81,6.63,6.73,6.63,602600,Byd,21,BYDDF,technologie
2020-02-19,6.11,6.2,5.9,6.19,6.1,2732700,Byd,21,BYDDF,technologie
2020-02-18,5.57,6.13,5.54,5.87,5.79,328000,Byd,21,BYDDF,technologie
2020-03-17,41.32,43.85,36.28,37.43,37.38,2230500,Calvin klein,21,PVH,textile
2020-03-16,43.69,45.46,40.31,40.75,40.69,1442200,Calvin klein,21,PVH,textile
2020-03-13,46.92,50.34,42.77,50.34,50.27,1918500,Calvin klein,21,PVH,textile
2020-03-12,53.04,53.04,44.02,44.25,44.19,2822900,Calvin klein,21,PVH,textile
2020-03-11,61.69,61.71,56.35,56.63,56.55,1393100,Calvin klein,21,PVH,textile
2020-03-10,63.86,65.28,60.92,63.59,63.5,1319100,Calvin klein,21,PVH,textile
2020-03-09,63.86,64.6,60.35,61.5,61.41,1518800,Calvin klein,21,PVH,textile
2020-03-06,68,70.57,67.32,69.18,69.08,1371500,Calvin klein,21,PVH,textile
2020-03-05,71.26,71.98,68.96,69.84,69.74,1307600,Calvin klein,21,PVH,textile
2020-03-04,72.59,73.88,71.32,73.79,73.68,1045600,Calvin klein,21,PVH,textile
2020-03-03,74.22,76.5,70.68,71.93,71.83,1167300,Calvin klein,21,PVH,textile
2020-03-02,74.8,75.04,71.93,74.59,74.48,1294300,Calvin klein,21,PVH,textile
2020-02-28,70.3,74.8,70.3,74.11,74,1834300,Calvin klein,21,PVH,textile
2020-02-27,72.04,76.52,70.1,73.06,72.95,1697800,Calvin klein,21,PVH,textile
2020-02-26,77.46,78.26,73.35,74.04,73.93,1389000,Calvin klein,21,PVH,textile
2020-02-25,81.89,82.03,76.46,76.96,76.85,1255600,Calvin klein,21,PVH,textile
2020-02-24,80.4,82.4,79.51,81.23,81.11,1162600,Calvin klein,21,PVH,textile
2020-02-21,85.9,86.08,84.07,84.67,84.55,798000,Calvin klein,21,PVH,textile
2020-02-20,86.01,88.11,86.01,86.88,86.75,812500,Calvin klein,21,PVH,textile
2020-02-19,86.42,86.93,85.86,86.13,86,947100,Calvin klein,21,PVH,textile
2020-02-18,88.05,89.1,85.72,86.35,86.22,1154800,Calvin klein,21,PVH,textile
2020-03-17,65.41,75.79,63.52,75.26,74.26,996000,Carter’s,22,CRI,textile
2020-03-16,64.2,69.88,63.17,64.12,63.26,1000500,Carter’s,22,CRI,textile
2020-03-13,76.75,77.09,73.04,75.53,74.52,1123900,Carter’s,22,CRI,textile
2020-03-12,75.23,77.18,73.1,73.5,72.52,948300,Carter’s,22,CRI,textile
2020-03-11,80.44,81.65,78.13,79.86,78.79,930200,Carter’s,22,CRI,textile
2020-03-10,84.76,85.35,78.13,82.43,81.33,1058000,Carter’s,22,CRI,textile
2020-03-09,81.52,83.04,79.5,81.42,80.33,1077800,Carter’s,22,CRI,textile
2020-03-06,85.02,87.41,84.53,86.83,85.67,993100,Carter’s,22,CRI,textile
2020-03-05,89.52,89.88,85.65,87.5,86.33,838100,Carter’s,22,CRI,textile
2020-03-04,93.06,93.32,90.89,92.84,91.01,566700,Carter’s,22,CRI,textile
2020-03-03,95.33,97.13,90.67,91.38,89.58,761500,Carter’s,22,CRI,textile
2020-03-02,91.61,95.28,89.82,95.01,93.14,866700,Carter’s,22,CRI,textile
2020-02-28,88.49,92.44,88.49,91.47,89.67,1053200,Carter’s,22,CRI,textile
2020-02-27,88.47,93.33,86.53,91.7,89.89,1272600,Carter’s,22,CRI,textile
2020-02-26,92.96,93.76,90.42,90.47,88.69,998400,Carter’s,22,CRI,textile
2020-02-25,96.98,97.14,90.85,91.72,89.91,1177100,Carter’s,22,CRI,textile
2020-02-24,96,98.14,91.89,96.64,94.73,2421100,Carter’s,22,CRI,textile
2020-02-21,110.87,111.84,109.6,110.73,108.55,1001900,Carter’s,22,CRI,textile
2020-02-20,110.43,112.33,109.71,111.35,109.15,561300,Carter’s,22,CRI,textile
2020-02-19,110.6,110.93,110.05,110.73,108.55,441900,Carter’s,22,CRI,textile
2020-02-18,109.86,110.9,109.27,110.25,108.08,418200,Carter’s,22,CRI,textile
2020-03-17,7.66,7.77,6.96,7.31,7.23,68784147,Changan automobile,21,000625.SZ,automobile
2020-03-16,8.47,8.47,7.57,7.59,7.5,72707650,Changan automobile,21,000625.SZ,automobile
2020-03-13,7.64,8.54,7.54,8.36,8.26,95480394,Changan automobile,21,000625.SZ,automobile
2020-03-12,7.84,8.14,7.76,8.06,7.96,58381423,Changan automobile,21,000625.SZ,automobile
2020-03-11,8.05,8.31,7.92,7.96,7.87,51619272,Changan automobile,21,000625.SZ,automobile
2020-03-10,7.6,8.1,7.57,8.04,7.95,60096521,Changan automobile,21,000625.SZ,automobile
2020-03-09,8.01,8.11,7.62,7.64,7.55,49672547,Changan automobile,21,000625.SZ,automobile
2020-03-06,8.19,8.29,7.97,8.19,8.1,44978950,Changan automobile,21,000625.SZ,automobile
2020-03-05,8,8.33,7.88,8.19,8.09,80294274,Changan automobile,21,000625.SZ,automobile
2020-03-04,7.5,7.99,7.44,7.99,7.89,71216891,Changan automobile,21,000625.SZ,automobile
2020-03-03,7.85,8.02,7.51,7.58,7.49,54182567,Changan automobile,21,000625.SZ,automobile
2020-03-02,7.36,7.92,7.26,7.71,7.62,93094337,Changan automobile,21,000625.SZ,automobile
2020-02-28,7.43,7.62,7.16,7.26,7.18,87523669,Changan automobile,21,000625.SZ,automobile
2020-02-27,7.78,7.96,7.56,7.7,7.61,72157822,Changan automobile,21,000625.SZ,automobile
2020-02-26,8.13,8.29,7.76,7.79,7.69,73654259,Changan automobile,21,000625.SZ,automobile
2020-02-25,7.99,8.43,7.81,8.29,8.19,97985528,Changan automobile,21,000625.SZ,automobile
2020-02-24,7.96,8.29,7.93,8.14,8.05,66294389,Changan automobile,21,000625.SZ,automobile
2020-02-21,7.95,8.19,7.86,8.09,7.99,70361387,Changan automobile,21,000625.SZ,automobile
2020-02-20,7.61,7.92,7.58,7.76,7.67,44553033,Changan automobile,21,000625.SZ,automobile
2020-02-19,7.64,7.91,7.59,7.61,7.52,62878079,Changan automobile,21,000625.SZ,automobile
2020-02-18,7.56,7.75,7.39,7.67,7.58,79839324,Changan automobile,21,000625.SZ,automobile
2020-03-17,34.7,36.25,33.6,35.5,33.81,41572400,Cisco,21,CSCO,technologie
2020-03-16,33.23,36.99,32.4,33.71,32.11,44211300,Cisco,21,CSCO,technologie
2020-03-13,35.18,37.68,33.33,37.64,35.85,53859600,Cisco,21,CSCO,technologie
2020-03-12,34.5,35.82,33,33.2,31.62,51855300,Cisco,21,CSCO,technologie
2020-03-11,39.02,39.16,36.37,37.05,35.29,63594300,Cisco,21,CSCO,technologie
2020-03-10,39.25,40.15,37.87,40.08,38.18,50536500,Cisco,21,CSCO,technologie
2020-03-09,36.9,39.56,36.29,37.96,36.16,61535300,Cisco,21,CSCO,technologie
2020-03-06,38,39.95,37.8,39.68,37.8,48605600,Cisco,21,CSCO,technologie
2020-03-05,40.17,40.51,39.29,39.57,37.69,30255900,Cisco,21,CSCO,technologie
2020-03-04,40.72,41.45,39.8,41.39,39.43,30022100,Cisco,21,CSCO,technologie
2020-03-03,41.26,41.9,39.71,40.04,38.14,49294700,Cisco,21,CSCO,technologie
2020-03-02,40.15,41.19,38.92,41.17,39.22,48864300,Cisco,21,CSCO,technologie
2020-02-28,38.7,40.55,38.35,39.93,38.03,80188000,Cisco,21,CSCO,technologie
2020-02-27,41.28,42.1,40.01,40.04,38.14,51442900,Cisco,21,CSCO,technologie
2020-02-26,42.97,43.38,41.94,42.16,40.16,38513200,Cisco,21,CSCO,technologie
2020-02-25,44.05,44.21,42.07,42.74,40.71,48024700,Cisco,21,CSCO,technologie
2020-02-24,45,45.68,44,44,41.91,35295900,Cisco,21,CSCO,technologie
2020-02-21,46.73,46.85,46.05,46.3,44.1,20028700,Cisco,21,CSCO,technologie
2020-02-20,46.09,46.96,45.9,46.85,44.63,20416700,Cisco,21,CSCO,technologie
2020-02-19,46.69,46.81,45.9,46.29,44.09,27626400,Cisco,21,CSCO,technologie
2020-02-18,46.82,46.85,46.29,46.59,44.38,18546300,Cisco,21,CSCO,technologie
2020-03-17,22.33,24.18,22.33,24.1,22.75,49500,Tdk,21,TTDKY,technologie
2020-03-16,24.79,24.79,22.08,24.68,23.29,27900,Tdk,21,TTDKY,technologie
2020-03-13,26.87,26.92,24.99,26.47,24.98,64500,Tdk,21,TTDKY,technologie
2020-03-12,26.48,27.16,25,25.66,24.22,31500,Tdk,21,TTDKY,technologie
2020-03-11,29.33,29.99,29.11,29.39,27.75,16500,Tdk,21,TTDKY,technologie
2020-03-10,31.95,31.95,29.56,30.73,29,26400,Tdk,21,TTDKY,technologie
2020-03-09,30.33,30.56,29.08,29.63,27.97,37500,Tdk,21,TTDKY,technologie
2020-03-06,31.79,31.79,31.23,31.37,29.61,16500,Tdk,21,TTDKY,technologie
2020-03-05,32.15,32.83,32.08,32.08,30.28,389700,Tdk,21,TTDKY,technologie
2020-03-04,33.11,33.65,33.11,33.58,31.69,21600,Tdk,21,TTDKY,technologie
2020-03-03,32.79,33.05,31.84,32.53,30.71,26700,Tdk,21,TTDKY,technologie
2020-03-02,31.68,32.64,31.58,32.64,30.81,62700,Tdk,21,TTDKY,technologie
2020-02-28,31.55,31.7,30.74,31.7,29.92,28500,Tdk,21,TTDKY,technologie
2020-02-27,32.19,32.93,31.98,31.98,30.19,18900,Tdk,21,TTDKY,technologie
2020-02-26,33,33.34,32.83,33.01,31.16,30000,Tdk,21,TTDKY,technologie
2020-02-25,32.28,33.22,32.25,32.98,31.13,40500,Tdk,21,TTDKY,technologie
2020-02-24,32.05,32.05,31.58,31.82,30.04,32700,Tdk,21,TTDKY,technologie
2020-02-21,34.06,34.06,33.3,33.58,31.7,16500,Tdk,21,TTDKY,technologie
2020-02-20,34.33,34.42,33.93,34.16,32.24,17700,Tdk,21,TTDKY,technologie
2020-02-19,33.82,34.67,33.82,34.57,32.63,15900,Tdk,21,TTDKY,technologie
2020-02-18,34.32,34.32,33.64,33.82,31.93,18000,Tdk,21,TTDKY,technologie
2020-03-17,4.09,4.19,4.02,4.05,3.865,36967962,Crrc,21,1766.HK,automobile
2020-03-16,4.33,4.42,4.14,4.17,3.98,19833503,Crrc,21,1766.HK,automobile
2020-03-13,4.15,4.36,4.05,4.31,4.114,42385961,Crrc,21,1766.HK,automobile
2020-03-12,4.6,4.6,4.38,4.4,4.199,23610901,Crrc,21,1766.HK,automobile
2020-03-11,4.69,4.79,4.61,4.62,4.409,26516451,Crrc,21,1766.HK,automobile
2020-03-10,4.72,4.8,4.63,4.65,4.438,35521673,Crrc,21,1766.HK,automobile
2020-03-09,4.92,4.99,4.72,4.74,4.524,52984083,Crrc,21,1766.HK,automobile
2020-03-06,5.12,5.13,5.02,5.13,4.896,68727824,Crrc,21,1766.HK,automobile
2020-03-05,5.2,5.2,5.1,5.13,4.896,28982350,Crrc,21,1766.HK,automobile
2020-03-04,5.15,5.2,5.11,5.13,4.896,23069030,Crrc,21,1766.HK,automobile
2020-03-03,5.22,5.32,5.15,5.17,4.934,18167151,Crrc,21,1766.HK,automobile
2020-03-02,5.08,5.25,4.97,5.21,4.973,35415100,Crrc,21,1766.HK,automobile
2020-02-28,5.03,5.12,4.98,5,4.772,34567926,Crrc,21,1766.HK,automobile
2020-02-27,5.08,5.21,5.06,5.19,4.953,38834200,Crrc,21,1766.HK,automobile
2020-02-26,4.98,5.2,4.94,5.05,4.82,47593450,Crrc,21,1766.HK,automobile
2020-02-25,5.16,5.16,5,5.02,4.791,25842568,Crrc,21,1766.HK,automobile
2020-02-24,5.22,5.22,5.09,5.12,4.887,27600811,Crrc,21,1766.HK,automobile
2020-02-21,5.3,5.37,5.28,5.28,5.039,15509900,Crrc,21,1766.HK,automobile
2020-02-20,5.31,5.37,5.29,5.32,5.078,7957408,Crrc,21,1766.HK,automobile
2020-02-19,5.3,5.4,5.3,5.34,5.097,27700530,Crrc,21,1766.HK,automobile
2020-02-18,5.35,5.4,5.32,5.35,5.106,10850656,Crrc,21,1766.HK,automobile
2020-03-17,16.63,16.96,15.33,15.87,15.87,9976277,Dell,21,DELL,technologie
2020-03-16,14.79,17.39,14.79,16.33,16.33,10100379,Dell,21,DELL,technologie
2020-03-13,17.83,18.22,16.8,18.22,18.22,9643038,Dell,21,DELL,technologie
2020-03-12,17.22,17.7,16.38,16.59,16.59,13329588,Dell,21,DELL,technologie
2020-03-11,19.08,19.54,18.54,18.72,18.72,9386942,Dell,21,DELL,technologie
2020-03-10,19.11,19.96,17.99,19.84,19.84,9943920,Dell,21,DELL,technologie
2020-03-09,18.49,18.65,17.97,18.37,18.37,10960804,Dell,21,DELL,technologie
2020-03-06,19.77,20.72,19.57,20.08,20.08,8400837,Dell,21,DELL,technologie
2020-03-05,21.3,21.57,20.52,20.7,20.7,7139103,Dell,21,DELL,technologie
2020-03-04,21.54,21.99,20.88,21.99,21.99,6008377,Dell,21,DELL,technologie
2020-03-03,21.63,22.15,20.99,21.18,21.18,9216475,Dell,21,DELL,technologie
2020-03-02,20.64,21.54,19.97,21.49,21.49,7908770,Dell,21,DELL,technologie
2020-02-28,20.88,21.85,19.87,20.51,20.51,16947084,Dell,21,DELL,technologie
2020-02-27,22.57,23.08,21.74,22.08,22.08,11049984,Dell,21,DELL,technologie
2020-02-26,23.68,23.99,22.96,23.28,23.28,6851242,Dell,21,DELL,technologie
2020-02-25,24.86,24.94,23.4,23.43,23.43,6799550,Dell,21,DELL,technologie
2020-02-24,25.23,25.28,24.03,24.49,24.49,7265770,Dell,21,DELL,technologie
2020-02-21,26.71,26.77,25.96,26.21,26.21,4403144,Dell,21,DELL,technologie
2020-02-20,27.03,27.07,26.5,26.84,26.84,5310724,Dell,21,DELL,technologie
2020-02-19,26.81,27.16,26.74,27.03,27.03,5512759,Dell,21,DELL,technologie
2020-02-18,26.51,26.84,26.29,26.75,26.75,5139862,Dell,21,DELL,technologie
2020-03-17,24.78,27.97,24.16,25.5,18.1,38700,Electrolux,21,ELUXY,technologie
2020-03-16,26.85,32.18,26.85,27.61,19.59,33700,Electrolux,21,ELUXY,technologie
2020-03-13,32.07,33.14,30.48,33.14,23.52,23700,Electrolux,21,ELUXY,technologie
2020-03-12,33.6,33.95,31.05,33.76,23.96,36000,Electrolux,21,ELUXY,technologie
2020-03-11,38.06,38.06,36.45,36.8,26.11,19500,Electrolux,21,ELUXY,technologie
2020-03-10,39.8,39.8,38.16,39.23,27.84,24000,Electrolux,21,ELUXY,technologie
2020-03-09,38.76,39.17,37.67,38.01,26.97,12700,Electrolux,21,ELUXY,technologie
2020-03-06,40.16,40.56,39.66,40.25,28.56,18700,Electrolux,21,ELUXY,technologie
2020-03-05,40.56,40.6,39.89,40.03,28.41,10200,Electrolux,21,ELUXY,technologie
2020-03-04,41.13,41.81,41.13,41.81,29.67,14400,Electrolux,21,ELUXY,technologie
2020-03-03,41.98,42.18,41.1,41.44,29.41,30600,Electrolux,21,ELUXY,technologie
2020-03-02,40.39,40.87,39.74,40.74,28.91,11300,Electrolux,21,ELUXY,technologie
2020-02-28,39.67,40.56,39.48,40.56,28.78,21200,Electrolux,21,ELUXY,technologie
2020-02-27,41.29,41.64,41,41.1,29.17,9800,Electrolux,21,ELUXY,technologie
2020-02-26,42.7,42.8,42.15,42.33,30.04,7800,Electrolux,21,ELUXY,technologie
2020-02-25,42.43,42.43,41.49,41.6,29.52,9800,Electrolux,21,ELUXY,technologie
2020-02-24,42.63,42.81,42.48,42.63,30.25,4000,Electrolux,21,ELUXY,technologie
2020-02-21,44.54,44.73,44.54,44.73,31.74,1400,Electrolux,21,ELUXY,technologie
2020-02-20,44.69,44.69,44.45,44.57,31.63,2200,Electrolux,21,ELUXY,technologie
2020-02-19,44.94,44.94,44.63,44.83,31.81,4200,Electrolux,21,ELUXY,technologie
2020-02-18,45.54,45.54,45.49,45.5,32.29,1800,Electrolux,21,ELUXY,technologie
2020-03-17,7.7,7.9,7.36,7.6,7.138,21855702,Gac group (automobiles),21,2238.HK,automobile
2020-03-16,8.14,8.14,7.66,7.7,7.232,22834340,Gac group (automobiles),21,2238.HK,automobile
2020-03-13,7.91,8.28,7.81,8.24,7.739,51550310,Gac group (automobiles),21,2238.HK,automobile
2020-03-12,8.67,8.81,8.33,8.41,7.899,27663715,Gac group (automobiles),21,2238.HK,automobile
2020-03-11,8.85,9.12,8.67,8.67,8.143,12161448,Gac group (automobiles),21,2238.HK,automobile
2020-03-10,8.48,9.03,8.48,8.83,8.293,27124946,Gac group (automobiles),21,2238.HK,automobile
2020-03-09,8.91,9.04,8.55,8.66,8.134,46051600,Gac group (automobiles),21,2238.HK,automobile
2020-03-06,9.12,9.27,9.06,9.27,8.707,20536401,Gac group (automobiles),21,2238.HK,automobile
2020-03-05,9.3,9.38,9.13,9.34,8.772,21693800,Gac group (automobiles),21,2238.HK,automobile
2020-03-04,9.48,9.48,8.99,9.15,8.594,31627799,Gac group (automobiles),21,2238.HK,automobile
2020-03-03,9.25,9.53,9.1,9.39,8.819,23248094,Gac group (automobiles),21,2238.HK,automobile
2020-03-02,8.65,9.24,8.52,9.17,8.613,28887569,Gac group (automobiles),21,2238.HK,automobile
2020-02-28,8.9,8.92,8.53,8.69,8.162,38011229,Gac group (automobiles),21,2238.HK,automobile
2020-02-27,9.17,9.27,9.02,9.16,8.603,22919630,Gac group (automobiles),21,2238.HK,automobile
2020-02-26,9.1,9.37,9.06,9.22,8.66,27592633,Gac group (automobiles),21,2238.HK,automobile
2020-02-25,9.2,9.34,9.06,9.26,8.697,27310274,Gac group (automobiles),21,2238.HK,automobile
2020-02-24,9.26,9.53,9.16,9.36,8.791,28012713,Gac group (automobiles),21,2238.HK,automobile
2020-02-21,9.05,9.4,9.05,9.3,8.735,29797926,Gac group (automobiles),21,2238.HK,automobile
2020-02-20,9.18,9.29,9,9.14,8.585,21151567,Gac group (automobiles),21,2238.HK,automobile
2020-02-19,9.29,9.29,9.05,9.14,8.585,15560123,Gac group (automobiles),21,2238.HK,automobile
2020-02-18,9.27,9.32,9,9.12,8.566,25317018,Gac group (automobiles),21,2238.HK,automobile
2020-03-17,1.43,1.51,1.41,1.5,1.3525,177000,Geely auto,21,GELYF,automobile
2020-03-16,1.5,1.6,1.45,1.45,1.3074,191200,Geely auto,21,GELYF,automobile
2020-03-13,1.6,1.68,1.57,1.65,1.4878,160700,Geely auto,21,GELYF,automobile
2020-03-12,1.58,1.62,1.49,1.54,1.3886,611800,Geely auto,21,GELYF,automobile
2020-03-11,1.75,1.75,1.67,1.68,1.5148,88600,Geely auto,21,GELYF,automobile
2020-03-10,1.8,1.8,1.7,1.75,1.578,50700,Geely auto,21,GELYF,automobile
2020-03-09,1.68,1.75,1.62,1.65,1.4878,241200,Geely auto,21,GELYF,automobile
2020-03-06,1.79,1.85,1.75,1.78,1.605,144100,Geely auto,21,GELYF,automobile
2020-03-05,1.9,1.9,1.79,1.79,1.614,28200,Geely auto,21,GELYF,automobile
2020-03-04,1.8,1.85,1.8,1.83,1.6501,50600,Geely auto,21,GELYF,automobile
2020-03-03,1.82,1.83,1.8,1.83,1.6501,22200,Geely auto,21,GELYF,automobile
2020-03-02,1.82,1.83,1.79,1.82,1.6411,74300,Geely auto,21,GELYF,automobile
2020-02-28,1.72,1.79,1.71,1.78,1.605,298000,Geely auto,21,GELYF,automobile
2020-02-27,1.81,1.87,1.8,1.87,1.6862,221000,Geely auto,21,GELYF,automobile
2020-02-26,1.84,1.91,1.84,1.88,1.6952,164400,Geely auto,21,GELYF,automobile
2020-02-25,1.87,1.9,1.85,1.85,1.6681,151100,Geely auto,21,GELYF,automobile
2020-02-24,1.9,1.91,1.82,1.84,1.6591,181200,Geely auto,21,GELYF,automobile
2020-02-21,2,2,1.92,1.92,1.7312,35700,Geely auto,21,GELYF,automobile
2020-02-20,1.88,1.98,1.88,1.92,1.7312,32200,Geely auto,21,GELYF,automobile
2020-02-19,2,2,1.91,1.92,1.7312,33700,Geely auto,21,GELYF,automobile
2020-02-18,1.88,1.93,1.88,1.93,1.7403,98000,Geely auto,21,GELYF,automobile
2020-03-17,21.31,21.58,19.5,20.32,20.32,23544400,General motors,22,GM,automobile
2020-03-16,21.51,22.41,21,21,21,18056800,General motors,22,GM,automobile
2020-03-13,24.6,25.33,22.9,24.71,24.71,17909800,General motors,22,GM,automobile
2020-03-12,23.6,24.35,22.5,23.04,23.04,20344500,General motors,22,GM,automobile
2020-03-11,26,26.62,25.76,26,26,21309700,General motors,22,GM,automobile
2020-03-10,25.98,27.14,24.59,27.12,27.12,18287700,General motors,22,GM,automobile
2020-03-09,26,26.12,24.15,24.69,24.69,28350600,General motors,22,GM,automobile
2020-03-06,29.21,29.54,28.45,28.69,28.69,20009500,General motors,22,GM,automobile
2020-03-05,30.54,30.77,30.01,30.1,30.1,17921300,General motors,22,GM,automobile
2020-03-04,31,31.57,30.36,31.53,31.15,16227800,General motors,22,GM,automobile
2020-03-03,31.5,32.3,30.26,30.52,30.15,15816200,General motors,22,GM,automobile
2020-03-02,30.52,31.45,29.74,31.42,31.04,14994600,General motors,22,GM,automobile
2020-02-28,29.78,30.5,29.33,30.5,30.13,20827000,General motors,22,GM,automobile
2020-02-27,31.3,31.92,30.55,30.71,30.34,14940400,General motors,22,GM,automobile
2020-02-26,32.1,32.61,31.89,32,31.61,14421900,General motors,22,GM,automobile
2020-02-25,33.25,33.28,31.4,31.75,31.37,14621900,General motors,22,GM,automobile
2020-02-24,33.64,33.75,32.79,33.09,32.69,14743100,General motors,22,GM,automobile
2020-02-21,34.99,35.08,34.41,34.65,34.23,8431500,General motors,22,GM,automobile
2020-02-20,34.66,35.4,34.59,35.29,34.86,7817900,General motors,22,GM,automobile
2020-02-19,34.53,35.1,34.52,34.92,34.5,9079500,General motors,22,GM,automobile
2020-02-18,34.25,34.74,33.96,34.41,34,10531000,General motors,22,GM,automobile
2020-03-17,1093.11,1130.86,1056.01,1119.8,1119.8,3861500,Google,21,GOOG,technologie
2020-03-16,1096,1152.27,1074.44,1084.33,1084.33,4252400,Google,21,GOOG,technologie
2020-03-13,1179,1219.76,1117.14,1219.73,1219.73,3700100,Google,21,GOOG,technologie
2020-03-12,1126,1193.87,1113.3,1114.91,1114.91,4226700,Google,21,GOOG,technologie
2020-03-11,1249.7,1260.96,1196.07,1215.41,1215.41,2608500,Google,21,GOOG,technologie
2020-03-10,1260,1281.15,1218.77,1280.39,1280.39,2611400,Google,21,GOOG,technologie
2020-03-09,1205.3,1254.76,1200,1215.56,1215.56,3365400,Google,21,GOOG,technologie
2020-03-06,1277.06,1306.22,1261.05,1298.41,1298.41,2660600,Google,21,GOOG,technologie
